,id,original_language,title,popularity,release_date,vote_average,vote_count
406,1092,en,The Third Man,3.531,1949-08-31,7.9,1914
407,775,fr,A Trip to the Moon,3.781,1902-06-15,7.9,1820
408,150540,en,Inside Out,5.229,2015-06-17,7.911,22334
409,10242,en,What Ever Happened to Baby Jane?,3.532,1962-10-31,7.9,1068
410,13398,ja,Tokyo Godfathers,4.07,2003-12-05,7.908,1320
411,7857,it,Amarcord,3.535,1973-12-18,7.909,1120
412,829,en,Chinatown,4.034,1974-06-20,7.9,3896
413,7984,en,In the Name of the Father,3.531,1993-12-12,7.9,1782
414,615453,zh,Ne Zha,3.752,2019-07-26,7.9,471
415,505262,ja,My Hero Academia: Two Heroes,3.826,2018-08-03,7.9,1024
416,25538,zh,Yi Yi,3.569,2000-09-20,7.9,550
417,944401,fr,Dogman,4.191,2023-09-27,7.905,1155
418,920394,tr,My Father's Violin,3.548,2022-01-21,7.9,330
419,654,en,On the Waterfront,3.532,1954-06-22,7.9,1607
420,597,en,Titanic,5.476,1997-11-18,7.906,25775
421,404378,en,A Street Cat Named Bob,3.798,2016-11-04,7.905,1455
422,20271,it,Divorce Italian Style,3.531,1961-12-20,7.905,474
423,118340,en,Guardians of the Galaxy,2.78,2014-07-30,7.904,28336
424,10674,en,Mulan,4.352,1998-06-18,7.9,9843
425,405,it,La Strada,3.782,1954-09-23,7.9,1080
426,610150,ja,Dragon Ball Super: Super Hero,2.538,2022-06-11,7.902,2874
427,491480,en,The Boy Who Harnessed the Wind,3.542,2019-02-14,7.902,1701
428,827,fr,Diabolique,3.531,1955-01-29,7.902,990
429,671,en,Harry Potter and the Philosopher's Stone,4.326,2001-11-16,7.902,28004
430,10728,de,Faust,3.819,1926-10-13,7.9,357
431,378108,ja,In This Corner of the World,3.785,2016-11-12,7.9,568
432,360814,hi,Dangal,3.536,2016-12-21,7.9,1011
433,334533,en,Captain Fantastic,4.548,2016-07-08,7.898,6478
434,313369,en,La La Land,3.9,2016-12-01,7.899,17132
435,667520,ja,A Whisker Away,3.83,2020-06-18,7.898,1396
436,752,en,V for Vendetta,4.68,2006-02-23,7.9,14671
437,482321,en,Ron's Gone Wrong,3.556,2021-10-14,7.9,1882
438,458302,fr,"Remi, Nobody's Boy",3.538,2018-12-12,7.9,423
439,20722,ja,La Maison en Petits Cubes,3.532,2008-06-10,7.9,432
440,503314,ja,Dragon Ball Super: Broly,0.72,2018-12-14,7.895,2960
441,1892,en,Return of the Jedi,3.603,1983-05-25,7.9,15915
442,60243,fa,A Separation,3.538,2011-02-15,7.9,1776
443,501929,en,The Mitchells vs. the Machines,4.303,2021-04-22,7.891,3010
444,2011,fr,Persepolis,3.786,2007-06-27,7.893,1978
445,726684,fr,Miraculous World: Shanghai - The Legend of Ladydragon,3.545,2021-05-15,7.9,652
446,455714,th,Bad Genius,3.537,2017-05-03,7.9,788
447,223,en,Rebecca,3.536,1940-03-23,7.892,1802
448,14836,en,Coraline,4.681,2009-02-05,7.9,8278
449,11036,en,The Notebook,3.901,2004-05-25,7.89,11746
450,1402,en,The Pursuit of Happyness,4.722,2006-12-14,7.891,9995
451,698948,en,Thirteen Lives,3.559,2022-07-18,7.9,1300
452,210577,en,Gone Girl,7.944,2014-10-01,7.89,18871
453,51482,ja,Death Note Relight 1: Visions of a God,3.651,2007-08-31,7.9,355
454,550205,en,Wish Dragon,3.545,2021-01-15,7.886,1363
455,961323,en,Nimona,3.823,2023-06-23,7.885,1151
456,180147,es,We Are the Nobles,3.533,2013-03-28,7.9,503
457,833,it,Umberto D.,3.531,1952-01-20,7.9,692
458,774531,en,Young Woman and the Sea,3.617,2024-05-31,7.9,337
459,183011,en,Justice League: The Flashpoint Paradox,3.533,2013-07-30,7.9,1842
460,52629,es,El Infierno,3.534,2010-09-03,7.882,692
461,29455,sv,Winter Light,3.532,1963-02-11,7.9,456
462,1081676,pl,Forgotten Love,3.578,2023-09-26,7.879,301
463,316029,en,The Greatest Showman,4.309,2017-12-20,7.879,9554
464,548544,pt,Invisible Life,3.539,2019-08-30,7.877,313
465,582927,es,I'm No Longer Here,4.041,2019-10-21,7.875,494
466,662,fr,La Jetée,3.781,1962-02-16,7.9,908
467,393,en,Kill Bill: Vol. 2,4.553,2004-04-16,7.875,14099
468,17295,it,The Battle of Algiers,3.531,1966-09-08,7.9,793
469,573164,es,An Egg Rescue,3.546,2021-08-12,7.9,410
470,3112,en,The Night of the Hunter,3.781,1955-08-26,7.9,1646
471,665,en,Ben-Hur,4.077,1959-11-18,7.872,2822
472,47796,it,Mamma Roma,3.531,1962-09-22,7.9,411
473,804,en,Roman Holiday,3.531,1953-08-26,7.9,2075
474,265195,es,Wild Tales,3.833,2014-08-21,7.87,3445
475,369557,en,Sing Street,3.791,2016-03-11,7.9,2310
476,11293,en,Paper Moon,3.53,1973-05-09,7.9,734
477,3034,en,Young Frankenstein,3.537,1974-12-15,7.9,3169
478,16,en,Dancer in the Dark,4.32,2000-09-01,7.869,1826
479,1607,en,A Bronx Tale,4.696,1993-10-01,7.866,2561
480,331482,en,Little Women,3.835,2019-12-25,7.9,6384
481,24238,en,Mary and Max,3.783,2009-04-09,7.866,2034
482,381341,it,Perfect Strangers,4.042,2016-02-11,7.864,4428
483,23160,hu,Werckmeister Harmonies,3.781,2001-02-01,7.864,331
484,31411,en,The Cameraman,3.531,1928-09-10,7.9,382
485,522212,en,Just Mercy,3.552,2019-12-25,7.862,2301
486,32085,en,Vincent,3.573,1982-10-01,7.862,863
487,3083,en,Mr. Smith Goes to Washington,3.531,1939-10-19,7.9,1071
488,714888,es,Argentina 1985,3.554,2022-09-29,7.86,648
489,45752,en,Scooby-Doo! Camp Scare,3.538,2010-09-14,7.9,307
490,1162,en,The Miracle Worker,3.531,1962-05-23,7.86,304
491,530254,ko,The Witch: Part 1. The Subversion,3.541,2018-06-27,7.9,612
492,613,de,Downfall,2.727,2004-09-16,7.858,3929
493,453,en,A Beautiful Mind,4.922,2001-12-14,7.857,10357
494,275,en,Fargo,4.207,1996-03-08,7.857,8245
495,505192,ja,Shoplifters,3.788,2018-06-02,7.9,2091
496,11830,ja,Tampopo,3.78,1985-11-23,7.854,373
497,522402,en,Finch,4.13,2021-11-04,7.853,3621
498,438695,en,Sing 2,3.606,2021-12-01,7.852,4467
499,354857,en,Regular Show: The Movie,3.536,2015-09-01,7.852,388
500,94047,ko,My Way,3.533,2011-12-21,7.852,394
501,399174,en,Isle of Dogs,4.046,2018-03-23,7.851,4971
502,235,en,Stand by Me,3.803,1986-08-08,7.851,5998
503,152601,en,Her,4.806,2013-12-18,7.85,14442
504,25364,en,Ace in the Hole,3.531,1951-06-29,7.8,680
505,89,en,Indiana Jones and the Last Crusade,4.839,1989-05-24,7.848,10302
506,777,fr,Grand Illusion,3.568,1937-06-04,7.848,702
507,266856,en,The Theory of Everything,4.904,2014-11-26,7.846,10631
508,968,en,Dog Day Afternoon,4.08,1975-09-21,7.8,3033
509,546554,en,Knives Out,5.076,2019-11-27,7.844,12687
510,430424,fr,See You Up There,3.537,2017-10-25,7.8,1283
511,59440,en,Warrior,3.875,2011-09-09,7.8,4637
512,581,en,Dances with Wolves,4.046,1990-03-30,7.841,4304
513,527774,en,Raya and the Last Dragon,4.315,2021-03-03,7.841,6875
514,435129,en,The Breadwinner,3.787,2017-11-17,7.84,850
515,585,en,"Monsters, Inc.",4.691,2001-11-01,7.842,18705
516,379170,en,Sherlock: The Abominable Bride,3.579,2016-01-01,7.841,2261
517,33320,ja,Millennium Actress,3.856,2002-09-14,7.8,882
518,16804,ja,Departures,3.783,2008-09-13,7.84,840
519,631,en,Sunrise: A Song of Two Humans,3.568,1927-11-04,7.8,818
520,115,en,The Big Lebowski,5.422,1998-03-06,7.84,11372
521,323272,en,War Room,3.535,2015-08-28,7.8,535
522,31442,ru,Ivan's Childhood,3.575,1962-05-09,7.8,748
523,11656,sv,The Virgin Spring,3.531,1960-02-08,7.8,621
524,594634,de,Close to the Horizon,3.54,2019-10-10,7.8,486
525,293299,en,Feast,3.784,2014-10-25,7.835,862
526,9479,en,The Nightmare Before Christmas,4.834,1993-10-09,7.836,9700
527,5924,en,Papillon,3.531,1973-12-16,7.8,1941
528,303867,en,World of Tomorrow,3.785,2015-01-22,7.8,329
529,1214484,sv,Let Go,3.962,2024-11-01,7.835,303
530,552532,en,Charm City Kings,3.541,2020-01-27,7.835,478
531,10191,en,How to Train Your Dragon,4.635,2010-03-18,7.835,13282
532,1394,ru,Nostalgia,3.53,1983-06-02,7.8,540
533,391,it,A Fistful of Dollars,3.908,1964-09-12,7.835,4327
534,93,en,Anatomy of a Murder,3.574,1959-07-01,7.835,1026
535,785084,en,The Whale,4.2,2022-12-09,7.833,4066
536,32480,it,The Marquis of Grillo,3.535,1981-12-23,7.833,472
537,24167,it,Two Women,3.818,1960-12-22,7.837,538
538,6075,en,Carlito's Way,4.624,1993-11-10,7.832,3212
539,677638,en,We Bare Bears: The Movie,3.542,2020-06-30,7.8,812
540,596,en,The Grapes of Wrath,3.531,1940-03-15,7.8,1006
541,581528,ko,"The Gangster, the Cop, the Devil",3.602,2019-05-15,7.8,1242
542,14574,en,The Boy in the Striped Pyjamas,4.373,2008-05-07,7.829,7274
543,2440,ko,Joint Security Area,3.531,2000-09-09,7.8,729
544,1010581,es,My Fault,6.425,2023-06-08,7.826,3602
545,152742,it,The Best Offer,4.039,2013-01-01,7.826,2871
546,16859,ja,Kiki's Delivery Service,4.443,1989-07-29,7.824,4156
547,3078,en,It Happened One Night,3.531,1934-02-22,7.8,1278
548,2062,en,Ratatouille,4.468,2007-06-28,7.8,17341
549,805,en,Rosemary's Baby,3.821,1968-06-12,7.824,4010
550,650031,da,The Shadow in My Eye,3.547,2021-10-28,7.8,495
551,25606,it,Fantozzi: White Collar Blues,3.541,1975-03-27,7.823,830
552,502,en,Fail Safe,3.531,1964-10-07,7.8,406
553,200727,en,"Love, Rosie",3.541,2014-10-16,7.8,6264
554,83564,en,La luna,3.783,2012-02-10,7.823,806
555,3870,it,1900,3.53,1976-08-28,7.822,636
556,698508,en,Redeeming Love,3.805,2022-01-21,7.821,593
557,579245,fr,The Specials,3.54,2019-10-23,7.8,917
558,198,en,To Be or Not to Be,3.532,1942-03-06,7.8,747
559,263115,en,Logan,4.617,2017-02-28,7.82,19495
560,826,en,The Bridge on the River Kwai,4.038,1957-10-11,7.816,2145
561,398924,fr,A Bag of Marbles,3.535,2017-01-18,7.8,858
562,185789,en,Mulholland Dr.,3.536,1999-01-01,7.8,495
563,11953,ja,Kagemusha,3.531,1980-04-26,7.8,666
564,12,en,Finding Nemo,4.481,2003-05-30,7.817,19509
565,314365,en,Spotlight,4.292,2015-11-06,7.815,8303
566,10775,cn,Infernal Affairs,3.825,2002-12-12,7.816,1675
567,107,en,Snatch,4.607,2000-09-01,7.814,9197
568,47931,pt,Elite Squad: The Enemy Within,3.536,2010-10-08,7.8,1881
569,31011,en,Mr. Nobody,3.831,2009-11-06,7.812,5889
570,632322,en,All My Life,3.542,2020-10-23,7.811,492
571,58129,sv,The Phantom Carriage,3.531,1921-01-01,7.811,323
572,80,en,Before Sunset,3.826,2004-06-16,7.811,3449
573,937746,it,Io Capitano,3.577,2023-09-07,7.81,695
574,301,en,Rio Bravo,3.531,1959-03-18,7.81,1164
575,419478,en,Midnight Sun,3.549,2018-03-22,7.8,3448
576,52345,pt,Lisbela and the Prisoner,0.619,2003-08-22,7.8,385
577,10774,en,Network,3.53,1976-11-14,7.8,1789
578,56231,it,The Working Class Goes to Heaven,3.53,1971-09-17,7.808,352
579,22,en,Pirates of the Caribbean: The Curse of the Black Pearl,5.303,2003-07-09,7.8,20958
580,4977,ja,Paprika,4.402,2006-10-01,7.8,2527
581,1018,en,Mulholland Drive,4.424,2001-06-06,7.807,6413
582,593,ru,Solaris,3.531,1972-03-20,7.8,1638
583,779047,en,Us Again,3.794,2021-03-03,7.806,330
584,508943,en,Luca,4.303,2021-06-17,7.806,8462
585,393559,fr,My Life as a Zucchini,3.786,2016-09-22,7.8,1382
586,10315,en,Fantastic Mr. Fox,4.362,2009-10-23,7.805,5536
587,1280,ko,3-Iron,4.032,2004-10-15,7.804,1160
588,445030,ja,No Game No Life: Zero,3.537,2017-07-15,7.8,391
589,11049,en,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,3.532,2003-05-28,7.8,470
590,113,ko,"Spring, Summer, Fall, Winter... and Spring",3.782,2003-09-19,7.803,1087
591,674,en,Harry Potter and the Goblet of Fire,4.779,2005-11-16,7.802,21036
592,22843,ja,Evangelion: 2.0 You Can (Not) Advance,3.535,2009-06-26,7.8,888
593,762,en,Monty Python and the Holy Grail,4.69,1975-03-14,7.801,5908
594,554590,es,Tod@s Caen,3.539,2019-08-30,7.8,476
595,11621,ja,Porco Rosso,3.655,1992-07-18,7.8,3354
596,531,en,The Wrong Trousers,4.036,1993-12-17,7.798,1047
597,367412,en,Whiplash,4.034,2013-01-18,7.793,368
598,335578,da,Land of Mine,4.034,2015-12-03,7.798,1391
599,29458,it,One Hundred Steps,3.531,2000-09-01,7.798,678
600,22683,en,Gifted Hands: The Ben Carson Story,3.533,2009-02-07,7.8,704
601,10193,en,Toy Story 3,4.351,2010-06-16,7.798,14862
602,562,en,Die Hard,4.628,1988-07-15,7.796,11382
603,136,en,Freaks,3.818,1932-01-01,7.8,1202
604,84892,en,The Perks of Being a Wallflower,4.333,2012-09-20,7.8,10588
605,5915,en,Into the Wild,3.836,2007-09-21,7.796,9614
606,2721,fr,Z,3.531,1969-02-26,7.8,548
607,29845,en,A Woman Under the Influence,3.531,1974-11-18,7.8,500
608,49797,ko,I Saw the Devil,3.534,2010-08-12,7.8,2672
609,13042,en,Presto,3.569,2008-06-27,7.794,1004
610,2118,en,L.A. Confidential,4.387,1997-09-19,7.793,5053
611,901563,fr,Close,3.808,2022-11-01,7.8,830
612,5991,de,The Last Laugh,3.532,1924-12-23,7.792,310
613,760774,en,One Life,4.163,2023-12-21,7.791,777
614,5000,fr,Forbidden Games,3.531,1952-05-09,7.8,316
615,359156,it,Don't Be Bad,3.784,2015-09-08,7.787,984
616,712454,fr,The Summit of the Gods,4.046,2021-09-22,7.777,359
617,14069,ja,The Girl Who Leapt Through Time,4.577,2006-07-15,7.784,2052
618,11697,en,The Man Who Shot Liberty Valance,3.537,1962-04-13,7.8,1169
619,523781,en,Words on Bathroom Walls,3.542,2020-08-21,7.8,618
620,71157,fr,Polisse,3.828,2011-10-06,7.786,1240
621,31056,pl,A Short Film About Love,3.53,1988-08-21,7.8,377
622,9475,en,Scent of a Woman,3.905,1992-12-23,7.8,3516
623,1366,en,Rocky,4.927,1976-11-20,7.786,8001
624,585511,en,Luck,4.35,2022-08-05,7.784,1765
625,428493,en,God's Own Country,3.542,2017-08-31,7.8,905
626,142,en,Brokeback Mountain,4.086,2005-10-22,7.8,7081
627,277216,en,Straight Outta Compton,4.367,2015-08-11,7.785,3936
628,149870,ja,The Wind Rises,4.078,2013-07-20,7.785,3074
629,49026,en,The Dark Knight Rises,5.771,2012-07-17,7.784,23034
630,11602,sv,Through a Glass Darkly,3.531,1961-10-16,7.783,495
631,783675,ja,The First Slam Dunk,4.558,2022-12-03,7.757,430
632,438631,en,Dune,5.573,2021-09-15,7.782,13286
633,348892,hi,Bajrangi Bhaijaan,3.534,2015-07-17,7.782,491
634,1675,fr,Day for Night,3.53,1973-05-24,7.8,602
635,16237,en,Teen Titans: Trouble in Tokyo,3.537,2006-09-15,7.781,406
636,15859,ko,A Moment to Remember,3.531,2004-11-05,7.8,326
637,950396,en,The Gorge,45.448,2025-02-13,7.779,1874
638,15916,ja,Angel's Egg,3.537,1985-12-15,7.8,428
639,934,fr,Rififi,3.531,1955-04-13,7.8,575
640,12496,ja,The Twilight Samurai,3.532,2002-11-02,7.8,319
641,51533,zh,Let the Bullets Fly,3.533,2010-12-20,7.8,300
642,9421,fr,The Dinner Game,4.113,1998-04-15,7.778,1928
643,715931,en,Emancipation,3.569,2022-12-02,7.8,1152
644,262,en,The King of Comedy,3.53,1982-12-18,7.776,2348
645,11005,en,Awakenings,3.802,1990-12-04,7.774,2591
646,887,en,The Best Years of Our Lives,3.531,1946-12-25,7.773,662
647,553,en,Dogville,3.825,2003-05-21,7.772,2451
648,5961,sv,Fanny and Alexander,3.531,1982-12-17,7.8,791
649,141,en,Donnie Darko,5.172,2001-01-19,7.772,12628
650,22504,fr,The King and the Mockingbird,3.53,1980-03-19,7.8,377
651,144,de,Wings of Desire,3.781,1987-09-23,7.8,1354
652,25050,ja,Still Walking,3.532,2008-06-28,7.8,383
653,873,en,The Color Purple,3.579,1985-12-18,7.8,1817
654,169813,en,Short Term 12,3.539,2013-08-23,7.8,1311
655,5511,fr,Le Samouraï,3.531,1967-10-25,7.768,1123
656,946,en,Letter from an Unknown Woman,3.531,1948-04-28,7.8,309
657,165,en,Back to the Future Part II,3.505,1989-11-22,7.766,12984
658,609242,es,The Heist of the Century,3.578,2020-01-16,7.765,795
659,113833,en,The Normal Heart,3.534,2014-05-25,7.765,878
660,980489,en,Gran Turismo,4.088,2023-08-09,7.762,2866
661,33602,en,Temple Grandin,3.532,2010-02-06,7.8,470
662,86837,fr,Amour,3.539,2012-09-20,7.764,1645
663,18079,es,Nine Queens,3.532,2000-08-31,7.763,725
664,583,en,Life of Brian,5.2,1979-08-17,7.762,4502
665,423612,de,Never Look Away,3.538,2018-10-03,7.8,682
666,545611,en,Everything Everywhere All at Once,5.343,2022-03-24,7.761,6870
667,126319,fr,Ernest & Celestine,3.784,2012-12-12,7.761,610
668,882569,en,Guy Ritchie's The Covenant,3.843,2023-04-19,7.8,2672
669,117,en,The Untouchables,4.42,1987-06-03,7.759,5730
670,587,en,Big Fish,5.121,2003-12-25,7.758,7294
671,24480,en,Partly Cloudy,3.819,2009-05-28,7.8,1045
672,14756,cn,Ip Man,1.749,2008-12-12,7.758,3823
673,17483,en,Shelter,3.532,2007-06-16,7.8,477
674,6844,en,The Ten Commandments,3.788,1956-10-05,7.757,1646
675,937278,en,A Man Called Otto,4.526,2022-12-28,7.755,2993
676,652722,es,In the Arms of an Assassin,3.546,2019-12-06,7.755,419
677,273248,en,The Hateful Eight,4.457,2015-12-25,7.755,14384
678,10229,en,A Walk to Remember,3.539,2002-01-25,7.8,4069
679,1417,es,Pan's Labyrinth,4.366,2006-10-10,7.754,10683
680,380,en,Rain Man,4.592,1988-12-12,7.754,6477
681,143,en,All Quiet on the Western Front,3.532,1930-04-29,7.8,818
682,27670,it,Nothing Left to Do But Cry,3.53,1984-12-20,7.752,1143
683,1700,en,Misery,3.574,1990-11-30,7.751,4744
684,1480,en,Touch of Evil,4.032,1958-03-30,7.75,1458
685,396535,ko,Train to Busan,4.078,2016-07-20,7.75,7664
686,20126,it,Deep Red,3.53,1975-03-07,7.8,1480
687,925,en,Do the Right Thing,3.78,1989-06-14,7.748,1806
688,269149,en,Zootopia,4.605,2016-02-11,7.748,16561
689,166428,en,How to Train Your Dragon: The Hidden World,4.297,2019-01-03,7.747,6528
690,28162,en,A Matter of Life and Death,3.531,1946-12-15,7.7,418
691,808,en,Shrek,5.33,2001-05-18,7.7,17481
692,980026,da,The Promised Land,3.586,2023-10-05,7.747,386
693,579974,te,RRR,3.808,2022-03-24,7.748,1367
694,14282,ja,Ninja Scroll,4.03,1993-06-05,7.746,650
695,705861,en,Hustle,3.846,2022-06-03,7.745,2576
696,13855,ko,The Chaser,3.576,2008-02-14,7.746,1357
697,216,de,Ali: Fear Eats the Soul,3.567,1974-03-05,7.746,409
698,976893,ja,Perfect Days,4.352,2023-11-10,7.7,1405
699,12429,ja,Ponyo,4.649,2008-07-19,7.745,4383
700,303,en,Notorious,3.533,1946-08-21,7.745,1628
701,12491,it,Accattone,3.531,1961-09-25,7.744,481
702,792,en,Platoon,4.331,1986-12-19,7.742,4633
703,12444,en,Harry Potter and the Deathly Hallows: Part 1,4.948,2010-11-17,7.743,19352
704,11902,sr,Underground,3.78,1995-05-13,7.743,692
705,322,en,Mystic River,3.901,2003-10-07,7.744,6817
706,336804,tr,Mustang,3.784,2015-06-17,7.7,1386
707,211954,es,Instructions Not Included,3.533,2013-07-20,7.7,891
708,666277,en,Past Lives,3.616,2023-06-02,7.7,1843
709,382591,fr,Two Is a Family,3.835,2016-12-07,7.74,2982
710,1626,fr,Vivre Sa Vie,3.568,1962-09-20,7.7,653
711,703,en,Annie Hall,4.319,1977-04-19,7.738,3940
712,10227,fr,PlayTime,3.606,1967-12-13,7.7,585
713,1040,it,The Leopard,3.784,1963-03-27,7.7,848
714,843906,en,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,3.552,2021-09-14,7.7,386
715,15265,fr,The Red Balloon,3.531,1956-08-24,7.7,404
716,2108,en,The Breakfast Club,4.342,1985-02-15,7.735,8080
717,123025,en,"Batman: The Dark Knight Returns, Part 1",3.835,2012-08-21,7.735,1622
718,45269,en,The King's Speech,4.841,2010-11-26,7.734,8797
719,40662,en,Batman: Under the Red Hood,3.538,2010-07-27,7.7,1616
720,492188,en,Marriage Story,4.087,2019-09-28,7.733,7023
721,25253,fr,Crooks in Clover,3.825,1963-11-27,7.733,511
722,21135,it,L'Eclisse,3.531,1962-04-13,7.7,490
723,203217,pt,My Mom Is a Character,3.57,2013-06-21,7.7,655
724,12405,en,Slumdog Millionaire,4.632,2008-11-12,7.731,10695
725,10020,en,Beauty and the Beast,4.353,1991-10-22,7.731,10066
726,5528,fr,The Chorus,3.826,2004-03-17,7.731,2445
727,24428,en,The Avengers,6.358,2012-04-25,7.7,31348
728,9552,en,The Exorcist,3.872,1973-12-26,7.73,8081
729,525,en,The Blues Brothers,4.593,1980-06-16,7.73,4251
730,374473,en,"I, Daniel Blake",3.786,2016-10-21,7.73,1426
731,177572,en,Big Hero 6,6.808,2014-10-24,7.729,15794
732,49687,it,Marriage Italian Style,3.568,1964-12-18,7.7,519
733,15121,en,The Sound of Music,3.83,1965-03-29,7.7,3342
734,486589,en,Red Shoes and the Seven Dwarfs,3.577,2019-07-25,7.726,1092
735,413594,ja,Sword Art Online: The Movie - Ordinal Scale,3.535,2017-02-18,7.7,688
736,309,da,The Celebration,3.531,1998-06-19,7.7,1104
737,369299,es,Don't Blame the Kid,3.535,2016-05-13,7.7,639
738,30018,ko,Mother,3.533,2009-05-28,7.7,1510
739,61979,es,Three Steps Above Heaven,3.541,2010-12-03,7.723,3099
740,16052,en,Selena,3.536,1997-03-21,7.7,1229
741,396,en,Who's Afraid of Virginia Woolf?,3.781,1966-06-22,7.7,839
742,903,en,Cool Hand Luke,3.568,1967-11-01,7.7,1451
743,603692,en,John Wick: Chapter 4,4.556,2023-03-22,7.722,6892
744,96721,en,Rush,4.874,2013-09-02,7.72,7232
745,49046,de,All Quiet on the Western Front,4.39,2022-10-07,7.722,4073
746,696,en,Manhattan,3.536,1979-04-25,7.722,2434
747,404,en,The Straight Story,3.571,1999-10-15,7.721,1605
748,843241,ja,The Seven Deadly Sins: Cursed by Light,3.796,2021-07-02,7.719,488
749,602063,ja,Rurouni Kenshin: The Final,3.546,2021-04-23,7.721,493
750,22596,en,Safety Last!,3.531,1923-04-01,7.7,522
751,334,en,Magnolia,4.293,1999-12-17,7.721,3628
752,20139,en,The Children's Hour,3.531,1961-12-19,7.7,359
753,19026,fr,Azur & Asmar: The Princes' Quest,3.531,2006-05-21,7.7,631
754,502033,en,Sound of Metal,4.044,2020-11-20,7.718,2584
755,688,en,The Bridges of Madison County,3.824,1995-06-02,7.717,2194
756,939243,en,Sonic the Hedgehog 3,28.381,2024-12-19,7.7,2144
757,24657,sv,The Sacrifice,3.531,1986-05-09,7.7,538
758,162,en,Edward Scissorhands,4.923,1990-12-07,7.7,13063
759,1002185,en,A Million Miles Away,3.614,2023-09-08,7.715,448
760,9800,en,Philadelphia,3.798,1993-12-22,7.715,4308
761,221732,ja,Rurouni Kenshin Part III: The Legend Ends,3.785,2014-09-13,7.709,511
762,30959,ja,Kwaidan,3.533,1965-01-06,7.7,397
763,234200,en,Pride,3.536,2014-09-12,7.712,1321
764,48831,fr,My Night at Maud's,3.531,1969-06-04,7.7,318
765,11299,ja,Cowboy Bebop: The Movie,3.857,2001-09-01,7.715,925
766,205,en,Hotel Rwanda,3.537,2004-12-22,7.7,2896
